nom;taille;temps;comparaison;echange;couleur
Tri a bulle;40;7.919999188743532e-05;744;409;#EECC66
Tri a bulle;41;7.670000195503235e-05;805;310;#EECC66
Tri a bulle;41;8.379999781027436e-05;817;386;#EECC66
Tri a bulle;41;0.0001360000460408628;817;449;#EECC66
Tri a bulle;41;8.129997877404094e-05;820;405;#EECC66
Tri a bulle;41;7.989999721758068e-05;792;383;#EECC66
Tri a bulle;42;8.9899986051023e-05;851;444;#EECC66
Tri a bulle;42;8.919998072087765e-05;860;415;#EECC66
Tri a bulle;42;0.00014379998901858926;840;443;#EECC66
Tri a bulle;42;7.680000271648169e-05;795;352;#EECC66
Tri a bulle;42;0.00013660002150572836;833;458;#EECC66
Tri a bulle;43;9.490002412348986e-05;897;464;#EECC66
Tri a bulle;43;9.139999747276306e-05;888;427;#EECC66
Tri a bulle;43;0.00015650002751499414;893;544;#EECC66
Tri a bulle;43;9.469999349676073e-05;888;523;#EECC66
Tri a bulle;43;9.449999197386205e-05;902;433;#EECC66
Tri a bulle;44;9.519996820017695e-05;901;492;#EECC66
Tri a bulle;44;9.490002412348986e-05;936;448;#EECC66
Tri a bulle;44;0.00014099996769800782;868;445;#EECC66
Tri a bulle;44;9.889999637380242e-05;936;524;#EECC66
Tri a bulle;44;9.670000872574747e-05;931;380;#EECC66
Tri a bulle;45;0.00010880001354962587;975;585;#EECC66
Tri a bulle;45;0.00010740000288933516;975;558;#EECC66
Tri a bulle;45;0.0001556000206619501;980;471;#EECC66
Tri a bulle;45;0.00010079998173750937;990;512;#EECC66
Tri a bulle;45;0.00010030000703409314;954;500;#EECC66
Tri a bulle;46;0.00010529998689889908;957;548;#EECC66
Tri a bulle;46;0.00010369997471570969;999;503;#EECC66
Tri a bulle;46;0.0001558999647386372;999;469;#EECC66
Tri a bulle;46;0.0001033000007737428;1025;491;#EECC66
Tri a bulle;46;0.00010820000898092985;980;583;#EECC66
Tri a bulle;47;0.00011520000407472253;1071;557;#EECC66
Tri a bulle;47;0.00011580000864341855;1066;595;#EECC66
Tri a bulle;47;0.00017529999604448676;1078;556;#EECC66
Tri a bulle;47;0.0001238000113517046;1081;632;#EECC66
Tri a bulle;47;0.00011180000728927553;1071;542;#EECC66
Tri a bulle;48;0.00010469998233020306;1023;481;#EECC66
Tri a bulle;48;0.00011600001016631722;1100;562;#EECC66
Tri a bulle;48;0.00016739999409765005;1125;525;#EECC66
Tri a bulle;48;0.00011740002082660794;1092;618;#EECC66
Tri a bulle;48;0.00011940000695176423;1100;593;#EECC66
Tri a bulle;49;0.00013760000001639128;1176;796;#EECC66
Tri a bulle;49;0.00012640003114938736;1173;648;#EECC66
Tri a bulle;49;0.00017030001617968082;1176;493;#EECC66
Tri a bulle;49;0.00012000001152046025;1166;593;#EECC66
Tri a bulle;49;0.00010939998901449144;1071;516;#EECC66
Tri a bulle;50;0.00012769998284056783;1180;602;#EECC66
Tri a bulle;50;0.00011399999493733048;1170;537;#EECC66
Tri a bulle;50;0.0001778999576345086;1147;591;#EECC66
Tri a bulle;50;0.000166199984960258;1197;530;#EECC66
Tri a bulle;50;7.609999738633633e-05;1189;576;#EECC66
Tri a bulle;50;0.00011590000940486789;1215;556;#EECC66
Tri a bulle;50;0.00012580002658069134;1225;629;#EECC66
Tri a bulle;50;0.00011630001245066524;1105;548;#EECC66
