nom;taille;temps;comparaison;echange;couleur
Tri par insertion;56;9.709998266771436e-05;864;813;#997700
Tri par insertion;56;0.00010800000745803118;822;773;#997700
Tri par insertion;57;0.00010379997547715902;905;855;#997700
Tri par insertion;57;9.819999104365706e-05;888;838;#997700
Tri par insertion;57;9.430001955479383e-05;833;781;#997700
Tri par insertion;58;9.400001727044582e-05;822;768;#997700
Tri par insertion;58;9.580003097653389e-05;876;823;#997700
Tri par insertion;58;8.019997039809823e-05;719;667;#997700
Tri par insertion;59;0.00011239998275414109;922;868;#997700
Tri par insertion;59;9.569997200742364e-05;897;843;#997700
Tri par insertion;59;0.00011209998046979308;975;920;#997700
Tri par insertion;60;9.210000280290842e-05;796;742;#997700
Tri par insertion;60;0.00010429997928440571;998;943;#997700
Tri par insertion;60;8.590001380071044e-05;760;705;#997700
Tri par insertion;60;9.869999485090375e-05;948;896;#997700
Tri par insertion;60;0.00010870001278817654;917;861;#997700
Tri par insertion;60;0.0001545000122860074;1082;1025;#997700
Tri par insertion;60;0.00022760004503652453;875;820;#997700
Tri par insertion;60;0.00010499998461455107;990;936;#997700
Tri par insertion;61;9.190000128000975e-05;799;743;#997700
Tri par insertion;61;0.00011670001549646258;1051;994;#997700
Tri par insertion;61;0.00011829996947199106;1037;980;#997700
Tri par insertion;62;0.00012889999197795987;1094;1039;#997700
Tri par insertion;62;0.00010160001693293452;903;845;#997700
Tri par insertion;62;0.00012099999003112316;1057;1003;#997700
Tri par insertion;63;0.00011640001321211457;993;938;#997700
Tri par insertion;63;0.00011199997970834374;1013;957;#997700
Tri par insertion;63;0.00012440001592040062;1059;1002;#997700
Tri par insertion;64;0.0001170000177808106;1002;939;#997700
Tri par insertion;64;0.0001294999965466559;1166;1104;#997700
Tri par insertion;64;0.000139000010676682;1202;1142;#997700
Tri par insertion;65;0.00012430001515895128;1067;1007;#997700
Tri par insertion;65;0.0001373999984934926;1181;1123;#997700
Tri par insertion;65;0.00011390005238354206;1022;962;#997700
Tri par insertion;66;0.00013559998478740454;1150;1091;#997700
Tri par insertion;66;0.0001338999718427658;1167;1107;#997700
Tri par insertion;66;0.00011200003791600466;1007;947;#997700
Tri par insertion;67;0.00012089998926967382;1037;977;#997700
Tri par insertion;67;0.00012049998622387648;1089;1027;#997700
Tri par insertion;67;0.0001395999570377171;1199;1142;#997700
Tri par insertion;68;0.0001248999615199864;1060;998;#997700
Tri par insertion;68;0.00014080002438277006;1271;1206;#997700
Tri par insertion;68;0.0001373999984934926;1177;1110;#997700
Tri par insertion;69;0.0001613000058569014;1363;1298;#997700
Tri par insertion;69;0.00015929999062791467;1483;1421;#997700
Tri par insertion;69;0.00012039998546242714;1028;961;#997700
Tri par insertion;70;0.00017179996939375997;1444;1379;#997700
Tri par insertion;70;0.0001249000197276473;1161;1097;#997700
Tri par insertion;70;0.00016519997734576464;1390;1328;#997700
Tri par insertion;70;0.00016330002108588815;1344;1277;#997700
Tri par insertion;70;0.00015959999291226268;1274;1208;#997700
Tri par insertion;70;0.00019190000602975488;1344;1279;#997700
Tri par insertion;70;0.0003081999602727592;1187;1123;#997700
Tri par insertion;70;0.00013180001405999064;1250;1184;#997700
Tri par insertion;71;0.00016039999900385737;1398;1333;#997700
Tri par insertion;71;0.00011789996642619371;1097;1028;#997700
Tri par insertion;71;0.00016820000018924475;1475;1412;#997700
Tri par insertion;72;0.0001433999859727919;1268;1200;#997700
Tri par insertion;72;0.00015050004003569484;1448;1380;#997700
Tri par insertion;72;0.00016679998952895403;1392;1323;#997700
Tri par insertion;73;0.00015839998377487063;1437;1367;#997700
Tri par insertion;73;0.0001446999958716333;1347;1280;#997700
Tri par insertion;73;0.00016980001237243414;1456;1386;#997700
Tri par insertion;74;0.0001838000025600195;1582;1513;#997700
Tri par insertion;74;0.00015820004045963287;1527;1455;#997700
Tri par insertion;74;0.00014779996126890182;1334;1268;#997700
Tri par insertion;75;0.00016689999029040337;1445;1377;#997700
Tri par insertion;75;0.00018919998547062278;1747;1677;#997700
Tri par insertion;75;0.00017040001694113016;1512;1444;#997700
Tri par insertion;76;0.00015119998715817928;1329;1257;#997700
Tri par insertion;76;0.0001829999964684248;1689;1617;#997700
Tri par insertion;76;0.00014249997911974788;1339;1268;#997700
Tri par insertion;77;0.00016799999866634607;1521;1450;#997700
Tri par insertion;77;0.00016659998800605536;1451;1380;#997700
Tri par insertion;77;0.00018510001245886087;1718;1649;#997700
Tri par insertion;78;0.00016639998648315668;1479;1405;#997700
Tri par insertion;78;0.0001742999884299934;1505;1432;#997700
Tri par insertion;78;0.00016649998724460602;1564;1491;#997700
Tri par insertion;79;0.00018710002768784761;1633;1557;#997700
Tri par insertion;79;0.00015919998986646533;1371;1296;#997700
Tri par insertion;79;0.00015819998225197196;1474;1398;#997700
Tri par insertion;80;0.00017339998157694936;1509;1434;#997700
Tri par insertion;80;0.00019379996228963137;1675;1602;#997700
Tri par insertion;80;0.0001618000096641481;1546;1469;#997700
Tri par insertion;80;0.0001583000412210822;1533;1459;#997700
Tri par insertion;80;0.00020819995552301407;1573;1497;#997700
Tri par insertion;80;0.00026599998818710446;1797;1723;#997700
Tri par insertion;80;0.0004381999606266618;1678;1604;#997700
Tri par insertion;80;0.00016719999257475138;1658;1580;#997700
Tri par insertion;81;0.00021279999054968357;1869;1797;#997700
Tri par insertion;81;0.00017770001431927085;1552;1475;#997700
Tri par insertion;81;0.0001838000025600195;1707;1633;#997700
Tri par insertion;82;0.00021379999816417694;1856;1776;#997700
Tri par insertion;82;0.0002060999977402389;1776;1697;#997700
Tri par insertion;82;0.00016529997810721397;1556;1477;#997700
Tri par insertion;83;0.00021139997988939285;1849;1771;#997700
Tri par insertion;83;0.00020289997337386012;1747;1670;#997700
Tri par insertion;83;0.00018510001245886087;1706;1632;#997700
Tri par insertion;84;0.00021769996965304017;1837;1761;#997700
Tri par insertion;84;0.00022769998759031296;1963;1883;#997700
Tri par insertion;84;0.0002058000536635518;1753;1672;#997700
Tri par insertion;85;0.00021060003200545907;1845;1763;#997700
Tri par insertion;85;0.00020180002320557833;1788;1710;#997700
Tri par insertion;85;0.00019210000755265355;1706;1623;#997700
Tri par insertion;86;0.0002267000381834805;1903;1823;#997700
Tri par insertion;86;0.00022489996626973152;1981;1900;#997700
Tri par insertion;86;0.0002367999986745417;2022;1938;#997700
Tri par insertion;87;0.0002196000423282385;1867;1784;#997700
Tri par insertion;87;0.00022440002067014575;1928;1845;#997700
Tri par insertion;87;0.00022159999934956431;1869;1784;#997700
Tri par insertion;88;0.0002196000423282385;1881;1797;#997700
Tri par insertion;88;0.0002817999920807779;2298;2213;#997700
Tri par insertion;88;0.00020110001787543297;1720;1636;#997700
Tri par insertion;89;0.0002614000113680959;2138;2051;#997700
Tri par insertion;89;0.00022960000205785036;1975;1890;#997700
Tri par insertion;89;0.0002212999970652163;1956;1873;#997700
Tri par insertion;90;0.00019320001592859626;1742;1656;#997700
Tri par insertion;90;0.00024210003903135657;2028;1943;#997700
Tri par insertion;90;0.0002207000507041812;1942;1854;#997700
Tri par insertion;90;0.0002072000061161816;2074;1990;#997700
Tri par insertion;90;0.0002825999981723726;2021;1937;#997700
Tri par insertion;90;0.00030939996941015124;2052;1969;#997700
Tri par insertion;90;0.0005991999641992152;1953;1867;#997700
Tri par insertion;90;0.00020569999469444156;1960;1875;#997700
Tri par insertion;91;0.00023720000172033906;2237;2151;#997700
Tri par insertion;91;0.0002590999938547611;2278;2191;#997700
Tri par insertion;91;0.00021470000501722097;1890;1804;#997700
Tri par insertion;92;0.00022950000129640102;2126;2038;#997700
Tri par insertion;92;0.0002671999973244965;2408;2321;#997700
Tri par insertion;92;0.0002495000371709466;2186;2101;#997700
Tri par insertion;93;0.00024179997853934765;2123;2034;#997700
Tri par insertion;93;0.0002696000155992806;2259;2168;#997700
Tri par insertion;93;0.00023450003936886787;2016;1926;#997700
Tri par insertion;94;0.0002598999999463558;2291;2200;#997700
Tri par insertion;94;0.00024199998006224632;2078;1990;#997700
Tri par insertion;94;0.0002381000085733831;2134;2045;#997700
Tri par insertion;95;0.000278900028206408;2462;2373;#997700
Tri par insertion;95;0.0002722999779507518;2380;2290;#997700
Tri par insertion;95;0.00023900001542642713;2106;2016;#997700
Tri par insertion;96;0.00029039999935775995;2555;2465;#997700
Tri par insertion;96;0.0003014000249095261;2621;2528;#997700
Tri par insertion;96;0.00027819996466860175;2464;2373;#997700
Tri par insertion;97;0.0002557000261731446;2221;2131;#997700
Tri par insertion;97;0.0002549000200815499;2225;2134;#997700
Tri par insertion;97;0.0003079000161960721;2357;2266;#997700
Tri par insertion;98;0.0002758000046014786;2406;2312;#997700
Tri par insertion;98;0.000278000021353364;2429;2339;#997700
Tri par insertion;98;0.0003128000535070896;2629;2539;#997700
Tri par insertion;99;0.00027550000231713057;2501;2408;#997700
Tri par insertion;99;0.00027409999165683985;2415;2318;#997700
Tri par insertion;99;0.0003397000255063176;2710;2620;#997700
Tri par insertion;100;0.0002466000150889158;2174;2079;#997700
Tri par insertion;100;0.00028740003472194076;2520;2428;#997700
Tri par insertion;100;0.000305499997921288;2639;2544;#997700
Tri par insertion;100;0.0002674999996088445;2610;2518;#997700
Tri par insertion;100;0.0003834000090137124;2912;2816;#997700
Tri par insertion;100;0.00040600000647827983;2728;2632;#997700
Tri par insertion;100;0.0007807000074535608;2782;2691;#997700
Tri par insertion;100;0.0002530000056140125;2486;2391;#997700
Tri par insertion;101;0.0002592000528238714;2284;2185;#997700
Tri par insertion;101;0.00029850000282749534;2610;2513;#997700
Tri par insertion;101;0.000305499997921288;2681;2586;#997700
Tri par insertion;102;0.00030970002990216017;2745;2649;#997700
Tri par insertion;102;0.00033570005325600505;2931;2836;#997700
Tri par insertion;102;0.0002938000252470374;2549;2450;#997700
Tri par insertion;103;0.0003078999579884112;2711;2613;#997700
Tri par insertion;103;0.00033330003498122096;2840;2744;#997700
Tri par insertion;103;0.0003225000109523535;2612;2518;#997700
Tri par insertion;104;0.0003225000109523535;2831;2734;#997700
Tri par insertion;104;0.0003195999888703227;2769;2667;#997700
Tri par insertion;104;0.0003511000541038811;2668;2569;#997700
Tri par insertion;105;0.00035689998185262084;3181;3086;#997700
Tri par insertion;105;0.0003247999702580273;2806;2706;#997700
Tri par insertion;105;0.00040039996383711696;3325;3225;#997700
Tri par insertion;106;0.00034279999090358615;3043;2942;#997700
Tri par insertion;106;0.0003440000000409782;2964;2864;#997700
Tri par insertion;106;0.0003200999926775694;2707;2605;#997700
Tri par insertion;107;0.0003533000126481056;3177;3075;#997700
Tri par insertion;107;0.0003310000174678862;2836;2733;#997700
Tri par insertion;107;0.0003502999898046255;2998;2897;#997700
Tri par insertion;108;0.00031370000215247273;2770;2666;#997700
Tri par insertion;108;0.000347200024407357;2938;2833;#997700
Tri par insertion;108;0.0003182999789714813;2852;2749;#997700
Tri par insertion;109;0.00033549999352544546;3100;2998;#997700
Tri par insertion;109;0.00038109999150037766;3247;3142;#997700
Tri par insertion;109;0.00037750002229586244;3142;3036;#997700
Tri par insertion;110;0.00034550001146271825;3208;3104;#997700
Tri par insertion;110;0.00038869999116286635;3269;3166;#997700
Tri par insertion;110;0.00035310001112520695;3067;2968;#997700
Tri par insertion;110;0.0002872000331990421;2746;2643;#997700
Tri par insertion;110;0.0003861000295728445;2993;2888;#997700
Tri par insertion;110;0.0005384000251069665;2979;2877;#997700
Tri par insertion;110;0.0005079999682493508;3446;3341;#997700
Tri par insertion;110;0.00033460004488006234;3219;3112;#997700
Tri par insertion;110;0.00039790000300854445;3293;3189;#997700
Tri par insertion;111;0.00035589997423812747;3058;2950;#997700
Tri par insertion;111;0.0003437999985180795;2973;2868;#997700
Tri par insertion;111;0.0003731000469997525;3227;3120;#997700
Tri par insertion;112;0.00043289997847750783;3686;3581;#997700
Tri par insertion;112;0.0004036999889649451;3320;3213;#997700
Tri par insertion;112;0.0003538000164553523;3040;2930;#997700
Tri par insertion;113;0.00031460000900551677;2789;2678;#997700
Tri par insertion;113;0.000394499977119267;3441;3337;#997700
Tri par insertion;113;0.00039309996645897627;3285;3179;#997700
Tri par insertion;114;0.00044539995724335313;3959;3849;#997700
Tri par insertion;114;0.00035119999665766954;3033;2929;#997700
Tri par insertion;114;0.00039170001400634646;3462;3355;#997700
Tri par insertion;115;0.0003559000324457884;3240;3131;#997700
Tri par insertion;115;0.0003771999618038535;3153;3045;#997700
Tri par insertion;115;0.0003725999849848449;3236;3125;#997700
Tri par insertion;116;0.0003909999504685402;3399;3289;#997700
Tri par insertion;116;0.0004130000015720725;3535;3421;#997700
Tri par insertion;116;0.0004186999867670238;3611;3503;#997700
