nom;taille;temps;comparaison;echange;couleur
Tri par tas;22;2.7499976567924023e-05;285;84;#FDE725
Tri par tas;22;3.29999893438071e-05;273;80;#FDE725
Tri par tas;22;3.160000778734684e-05;285;84;#FDE725
Tri par tas;22;4.789998638443649e-05;285;84;#FDE725
Tri par tas;23;2.719997428357601e-05;300;89;#FDE725
Tri par tas;23;2.589996438473463e-05;273;80;#FDE725
Tri par tas;23;5.339999916031957e-05;276;81;#FDE725
Tri par tas;23;3.470003139227629e-05;282;83;#FDE725
Tri par tas;23;3.509997623041272e-05;288;85;#FDE725
Tri par tas;23;2.710000262595713e-05;297;88;#FDE725
Tri par tas;23;4.770001396536827e-05;282;83;#FDE725
Tri par tas;24;4.010001430287957e-05;324;96;#FDE725
Tri par tas;24;3.23000131174922e-05;300;88;#FDE725
Tri par tas;24;6.659998325631022e-05;315;93;#FDE725
Tri par tas;24;3.7699996028095484e-05;309;91;#FDE725
Tri par tas;24;3.71999922208488e-05;312;92;#FDE725
Tri par tas;24;2.8900016332045197e-05;312;92;#FDE725
Tri par tas;24;5.329999839887023e-05;300;88;#FDE725
Tri par tas;25;3.090000245720148e-05;333;99;#FDE725
Tri par tas;25;3.100000321865082e-05;327;97;#FDE725
Tri par tas;25;6.089999806135893e-05;321;95;#FDE725
Tri par tas;25;4.020001506432891e-05;330;98;#FDE725
Tri par tas;25;3.220001235604286e-05;327;97;#FDE725
Tri par tas;25;3.7500023609027267e-05;309;91;#FDE725
Tri par tas;25;2.8700014809146523e-05;312;92;#FDE725
Tri par tas;25;5.640002200379968e-05;339;101;#FDE725
Tri par tas;26;3.1999952625483274e-05;342;101;#FDE725
Tri par tas;26;3.1800009310245514e-05;345;102;#FDE725
Tri par tas;26;6.369996117427945e-05;336;99;#FDE725
Tri par tas;26;4.2899977415800095e-05;351;104;#FDE725
Tri par tas;26;4.230000195093453e-05;339;100;#FDE725
Tri par tas;26;3.400002606213093e-05;351;104;#FDE725
Tri par tas;26;5.889998283237219e-05;357;106;#FDE725
Tri par tas;27;3.330002073198557e-05;363;108;#FDE725
Tri par tas;27;3.44999716617167e-05;363;108;#FDE725
Tri par tas;27;6.600003689527512e-05;348;103;#FDE725
Tri par tas;27;4.469999112188816e-05;366;109;#FDE725
Tri par tas;27;4.5199994929134846e-05;363;108;#FDE725
Tri par tas;27;3.37999954354018e-05;366;109;#FDE725
Tri par tas;27;6.009999196976423e-05;357;106;#FDE725
Tri par tas;28;3.6699988413602114e-05;396;118;#FDE725
Tri par tas;28;3.579998156055808e-05;384;114;#FDE725
Tri par tas;28;7.340003503486514e-05;387;115;#FDE725
Tri par tas;28;4.579999949783087e-05;381;113;#FDE725
Tri par tas;28;3.520003519952297e-05;381;113;#FDE725
Tri par tas;28;4.8299989430233836e-05;381;113;#FDE725
Tri par tas;28;3.489997470751405e-05;387;115;#FDE725
Tri par tas;28;6.10999995842576e-05;366;108;#FDE725
Tri par tas;29;3.7999998312443495e-05;396;118;#FDE725
Tri par tas;29;3.5299977753311396e-05;363;107;#FDE725
Tri par tas;29;7.420004112645984e-05;387;115;#FDE725
Tri par tas;29;4.800001624971628e-05;390;116;#FDE725
Tri par tas;29;4.810001701116562e-05;390;116;#FDE725
Tri par tas;29;3.619998460635543e-05;399;119;#FDE725
Tri par tas;29;6.44999963697046e-05;381;113;#FDE725
Tri par tas;30;3.9499951526522636e-05;417;124;#FDE725
Tri par tas;30;4.1000021155923605e-05;405;120;#FDE725
Tri par tas;30;7.82000133767724e-05;411;122;#FDE725
Tri par tas;30;5.7399971410632133e-05;417;124;#FDE725
Tri par tas;30;4.4899992644786835e-05;423;126;#FDE725
Tri par tas;30;3.9000005926936865e-05;411;122;#FDE725
Tri par tas;30;4.569999873638153e-05;393;116;#FDE725
Tri par tas;30;8.720002369955182e-05;423;126;#FDE725
Tri par tas;30;2.7600035537034273e-05;408;121;#FDE725
Tri par tas;30;5.440000677481294e-05;390;115;#FDE725
Tri par tas;30;6.240000948309898e-05;414;123;#FDE725
Tri par tas;30;4.9499969463795424e-05;426;127;#FDE725
Tri par tas;30;8.230004459619522e-05;429;128;#FDE725
Tri par tas;30;5.570001667365432e-05;417;124;#FDE725
Tri par tas;30;9.74999857135117e-05;405;120;#FDE725
Tri par tas;30;8.670001989230514e-05;399;118;#FDE725
Tri par tas;30;4.4199987314641476e-05;417;124;#FDE725
Tri par tas;30;4.120002267882228e-05;417;124;#FDE725
Tri par tas;30;8.610001532360911e-05;411;122;#FDE725
Tri par tas;30;9.520002640783787e-05;417;124;#FDE725
Tri par tas;30;6.910000229254365e-05;429;128;#FDE725
Tri par tas;30;3.860000288113952e-05;402;119;#FDE725
Tri par tas;30;5.360000068321824e-05;411;122;#FDE725
Tri par tas;30;5.289999535307288e-05;426;127;#FDE725
Tri par tas;30;8.060000254772604e-05;408;121;#FDE725
Tri par tas;30;7.489998824894428e-05;429;128;#FDE725
Tri par tas;30;5.629999213851988e-05;429;128;#FDE725
Tri par tas;30;6.779999239370227e-05;432;129;#FDE725
Tri par tas;30;5.6500022765249014e-05;408;121;#FDE725
Tri par tas;30;5.8399979025125504e-05;423;126;#FDE725
Tri par tas;30;8.269998943433166e-05;417;124;#FDE725
Tri par tas;30;6.799999391660094e-05;408;121;#FDE725
Tri par tas;30;5.70000265724957e-05;411;122;#FDE725
Tri par tas;30;7.420001202262938e-05;408;121;#FDE725
Tri par tas;30;5.7199998991563916e-05;405;120;#FDE725
Tri par tas;30;5.289999535307288e-05;429;128;#FDE725
Tri par tas;30;6.960000609979033e-05;432;129;#FDE725
Tri par tas;30;7.589999586343765e-05;426;127;#FDE725
Tri par tas;30;3.920000744983554e-05;420;125;#FDE725
Tri par tas;30;7.03000114299357e-05;411;122;#FDE725
Tri par tas;30;2.7500000001623448e-05;396;117;#FDE725
Tri par tas;30;0.00022739999985788018;414;123;#FDE725
Tri par tas;30;5.3499999921768904e-05;426;127;#FDE725
Tri par tas;30;3.989999822806567e-05;420;125;#FDE725
Tri par tas;30;3.94000016967766e-05;420;125;#FDE725
Tri par tas;30;4.099999932805076e-05;411;122;#FDE725
Tri par tas;30;4.769999941345304e-05;420;125;#FDE725
Tri par tas;30;4.239999543642625e-05;417;124;#FDE725
Tri par tas;30;4.220000118948519e-05;417;124;#FDE725
Tri par tas;30;4.569999873638153e-05;414;123;#FDE725
Tri par tas;31;4.090002039447427e-05;435;130;#FDE725
Tri par tas;31;4.569999873638153e-05;453;136;#FDE725
