nom;taille;temps;comparaison;echange;couleur
Tri a peigne;70;0.00020809995476156473;843;168;#21918C
Tri a peigne;70;0.00011679995805025101;774;183;#21918C
Tri a peigne;70;0.00011500000255182385;774;185;#21918C
Tri a peigne;70;8.610001532360911e-05;774;160;#21918C
Tri a peigne;70;9.089999366551638e-05;843;162;#21918C
Tri a peigne;71;8.999998681247234e-05;855;171;#21918C
Tri a peigne;72;8.510000770911574e-05;794;178;#21918C
Tri a peigne;73;8.490000618621707e-05;730;154;#21918C
Tri a peigne;74;0.00023860001238062978;889;193;#21918C
Tri a peigne;75;0.0002528000040911138;903;159;#21918C
Tri a peigne;76;0.0014156000106595457;841;175;#21918C
Tri a peigne;77;0.00017780001508072019;843;198;#21918C
Tri a peigne;78;9.460002183914185e-05;854;179;#21918C
Tri a peigne;79;9.04000480659306e-05;868;181;#21918C
Tri a peigne;80;9.750004392117262e-05;881;197;#21918C
Tri a peigne;80;0.00022529996931552887;881;184;#21918C
Tri a peigne;80;0.00015869998605921865;881;193;#21918C
Tri a peigne;80;6.0699996538460255e-05;881;185;#21918C
Tri a peigne;80;0.00014059996465221047;881;200;#21918C
Tri a peigne;80;0.000299000006634742;881;180;#21918C
Tri a peigne;80;9.430001955479383e-05;881;189;#21918C
Tri a peigne;80;0.0001849000109359622;881;198;#21918C
Tri a peigne;80;9.400001727044582e-05;881;171;#21918C
Tri a peigne;80;0.00010160001693293452;881;185;#21918C
Tri a peigne;80;6.930000381544232e-05;881;184;#21918C
Tri a peigne;80;0.00023790000705048442;881;215;#21918C
Tri a peigne;80;0.00013399997260421515;881;187;#21918C
Tri a peigne;80;0.00020760000916197896;881;189;#21918C
Tri a peigne;80;9.860005229711533e-05;881;189;#21918C
Tri a peigne;80;0.00010419997852295637;960;202;#21918C
Tri a peigne;81;9.919999865815043e-05;891;184;#21918C
Tri a peigne;82;9.410001803189516e-05;903;175;#21918C
Tri a peigne;83;0.00010549998842179775;999;216;#21918C
Tri a peigne;84;9.540002793073654e-05;923;188;#21918C
Tri a peigne;85;0.00019950000569224358;1016;232;#21918C
Tri a peigne;86;0.0002587000490166247;945;211;#21918C
Tri a peigne;87;0.00017010001465678215;959;208;#21918C
Tri a peigne;88;0.00012630003038793802;1137;250;#21918C
Tri a peigne;89;0.00011550000635907054;1062;241;#21918C
Tri a peigne;90;0.00015959999291226268;1520;240;#21918C
Tri a peigne;90;0.00027820002287626266;1075;208;#21918C
Tri a peigne;90;0.0001737999846227467;1075;227;#21918C
Tri a peigne;90;7.569999434053898e-05;1075;250;#21918C
Tri a peigne;90;0.00018350000027567148;1075;251;#21918C
Tri a peigne;90;0.00011100003030151129;1075;225;#21918C
Tri a peigne;90;0.00012229999992996454;1075;252;#21918C
Tri a peigne;90;0.0002258999738842249;1075;255;#21918C
Tri a peigne;90;0.0001474000164307654;1075;255;#21918C
Tri a peigne;90;0.00011789996642619371;1075;241;#21918C
Tri a peigne;90;8.859997615218163e-05;1164;265;#21918C
Tri a peigne;90;0.00026350002735853195;1075;225;#21918C
Tri a peigne;90;0.0001598999951966107;1075;238;#21918C
Tri a peigne;90;0.0002671999973244965;1075;268;#21918C
Tri a peigne;90;0.00011080002877861261;986;205;#21918C
Tri a peigne;90;0.00011770002311095595;1075;237;#21918C
Tri a peigne;91;0.00011279998579993844;1089;234;#21918C
Tri a peigne;92;0.00011729996185749769;1104;254;#21918C
Tri a peigne;93;0.00011600001016631722;1115;234;#21918C
Tri a peigne;94;0.00010990002192556858;1031;233;#21918C
Tri a peigne;95;0.00011879997327923775;1132;258;#21918C
Tri a peigne;96;0.00012019998393952847;1147;253;#21918C
Tri a peigne;97;0.00012040004367008805;1161;271;#21918C
Tri a peigne;98;0.00013010000111535192;1271;252;#21918C
Tri a peigne;99;0.00012809998588636518;1186;276;#21918C
Tri a peigne;100;0.0001428000396117568;1300;275;#21918C
Tri a peigne;100;0.00036529998760670424;1399;262;#21918C
Tri a peigne;100;0.00019689998589456081;1201;264;#21918C
Tri a peigne;100;8.480000542476773e-05;1201;281;#21918C
Tri a peigne;100;0.00033730000723153353;1300;283;#21918C
Tri a peigne;100;0.00013340002624318004;1201;257;#21918C
Tri a peigne;100;0.00012959999730810523;1201;265;#21918C
Tri a peigne;100;0.00026709999656304717;1300;271;#21918C
Tri a peigne;100;0.00012879999121651053;1201;241;#21918C
Tri a peigne;100;0.00014179997378960252;1300;280;#21918C
Tri a peigne;100;9.47999651543796e-05;1201;265;#21918C
Tri a peigne;100;0.0003282999969087541;1300;288;#21918C
Tri a peigne;100;0.0001960000372491777;1201;261;#21918C
Tri a peigne;100;0.0003410999779589474;1201;282;#21918C
Tri a peigne;100;0.0001585999852977693;1399;288;#21918C
Tri a peigne;100;0.00014429999282583594;1300;295;#21918C
Tri a peigne;101;0.00013830000534653664;1303;274;#21918C
Tri a peigne;102;0.00013510003918781877;1315;258;#21918C
Tri a peigne;103;0.0001278999843634665;1228;252;#21918C
Tri a peigne;104;0.00013699999544769526;1344;268;#21918C
Tri a peigne;105;0.00012690003495663404;1256;253;#21918C
Tri a peigne;106;0.0001292000524699688;1266;269;#21918C
Tri a peigne;107;0.00013150001177564263;1278;293;#21918C
Tri a peigne;108;0.0001333000254817307;1292;283;#21918C
Tri a peigne;109;0.00013179995585232973;1307;264;#21918C
Tri a peigne;110;0.0001539999502710998;1422;286;#21918C
Tri a peigne;110;0.0003389000194147229;1313;270;#21918C
Tri a peigne;110;0.00021329999435693026;1313;298;#21918C
Tri a peigne;110;0.0002497999812476337;1531;299;#21918C
Tri a peigne;110;0.00010679999832063913;1531;314;#21918C
Tri a peigne;110;0.0002557000261731446;1422;307;#21918C
Tri a peigne;110;0.00013200001558288932;1313;284;#21918C
Tri a peigne;110;0.00013780000153928995;1313;274;#21918C
Tri a peigne;110;0.00027459999546408653;1313;280;#21918C
Tri a peigne;110;0.00014249997911974788;1313;310;#21918C
Tri a peigne;110;0.000312299991492182;1422;301;#21918C
Tri a peigne;110;0.0001632000203244388;1531;280;#21918C
Tri a peigne;110;0.00013080000644549727;1640;330;#21918C
Tri a peigne;110;0.0003831000067293644;1422;306;#21918C
Tri a peigne;110;0.00025240000104531646;1749;337;#21918C
Tri a peigne;110;0.00029639998683705926;1313;286;#21918C
Tri a peigne;110;0.00016160000814124942;1422;321;#21918C
Tri a peigne;110;0.0001446999958716333;1313;311;#21918C
Tri a peigne;111;0.00016550003783777356;1652;302;#21918C
Tri a peigne;112;0.00015840004198253155;1557;312;#21918C
Tri a peigne;113;0.00013870000839233398;1350;291;#21918C
Tri a peigne;114;0.00015609996626153588;1477;325;#21918C
Tri a peigne;115;0.00015079998411238194;1482;317;#21918C
Tri a peigne;116;0.0004621999687515199;1609;346;#21918C
Tri a peigne;117;0.0001680999994277954;1623;355;#21918C
Tri a peigne;118;0.0001585999852977693;1523;343;#21918C
Tri a peigne;119;0.00015789997996762395;1537;327;#21918C
Tri a peigne;120;0.00016980001237243414;1552;346;#21918C
Tri a peigne;120;0.0004200999974273145;1671;333;#21918C
Tri a peigne;120;0.00025040004402399063;1552;318;#21918C
Tri a peigne;120;0.00010930001735687256;1552;344;#21918C
Tri a peigne;120;0.0002473999629728496;1790;381;#21918C
Tri a peigne;120;0.000255199964158237;1552;301;#21918C
Tri a peigne;120;0.0001691999495960772;1552;311;#21918C
Tri a peigne;120;0.00034580001374706626;1671;337;#21918C
Tri a peigne;120;0.00018339999951422215;1790;335;#21918C
Tri a peigne;120;0.00017259997548535466;1552;354;#21918C
